Date,2005,2006,2007,2008,2009,2010,2011,2012
05-Sep,0.083529676,0.158016731,NaN,0.177325487,0.063654577,0.069231058,0.268593832,0.088574365
06-Sep,0.085110507,0.158016731,NaN,0.177325487,0.061434698,0.053204827,0.271419731,0.092089338
07-Sep,0.087494591,0.147748581,NaN,0.184190254,0.059238518,0.054875708,0.260197068,0.107872041
08-Sep,0.08431923,0.1511481,NaN,0.18246842,0.062172042,0.043849737,0.254666797,0.110377972
09-Sep,0.085110507,0.1511481,NaN,0.184190254,0.065897818,0.039610604,0.251921971,0.111638579
10-Sep,0.090696982,0.1511481,NaN,0.189378064,0.069687593,0.057331598,0.251921971,0.100477754
11-Sep,0.09555013,0.159748239,NaN,0.180750334,0.069687593,0.05888166,0.243768892,0.101697167
12-Sep,0.104597158,0.161485438,NaN,0.173915868,0.074317801,0.062016076,0.241078375,0.099263571
13-Sep,0.104597158,0.159748239,NaN,0.16714296,0.076665969,0.067608667,0.246473006,0.105386601
14-Sep,0.096364672,0.177372385,NaN,0.170521638,0.076665969,0.066801512,0.262982488,0.089740625
15-Sep,0.091501743,0.182767118,NaN,0.177325487,0.076665969,0.07582637,0.279978185,0.094459504
16-Sep,0.089092441,0.175585031,NaN,0.179036017,0.069687593,0.074161893,0.282857881,0.080563606
17-Sep,0.086698196,0.172026791,NaN,0.180750334,0.065897818,0.070046267,0.294510731,0.09091229
18-Sep,0.090696982,0.166730936,NaN,0.173915868,0.063654577,0.064396385,0.306377511,0.079441338
19-Sep,0.090696982,0.166730936,NaN,0.177325487,0.065897818,0.069231058,0.300417427,0.083963775
20-Sep,0.093925888,0.156290938,NaN,0.187645095,0.070453101,0.05888166,0.309377545,0.09091229
21-Sep,0.093116203,0.152856597,NaN,0.19459895,0.073539942,0.059661002,0.327656902,0.099263571
22-Sep,0.091501743,0.1511481,NaN,0.20337263,0.076665969,0.046960463,0.333856096,0.120603926
